Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes
2022-10-09 20:08:22;2022-10-10 04:49:26;96%;90%;;0;13406;Normal;101.6;Steilacoom;56.3;31263.3;26469.6;1042.1;2022-10-10 04:30:00;2022-10-10 05:00:00;true;660.0;59.0;Sunny;
2022-10-10 20:03:50;2022-10-11 04:34:15;97%;97%;;0;13726;Normal;101.3;Steilacoom;36.6;30625.8;25419.4;1735.5;2022-10-11 04:30:00;2022-10-11 05:00:00;true;420.0;55.4;Cloudy;
2022-10-11 21:30:14;2022-10-12 04:55:40;81%;91%;;0;9260;Normal;101.9;Steilacoom;63.6;26725.9;24766.0;534.5;2022-10-12 04:30:00;2022-10-12 05:00:00;true;127.7;53.6;Sunny;
2022-10-12 18:44:59;2022-10-13 04:18:45;99%;85%;;0;11247;Normal;101.9;Steilacoom;56.5;34426.3;30295.2;688.5;2022-10-13 04:30:00;2022-10-13 05:00:00;true;540.0;55.4;Partly cloudy;
2022-10-13 20:25:16;2022-10-14 04:53:09;91%;79%;;0;10577;Normal;101.5;Steilacoom;69.1;30473.0;27628.8;609.5;2022-10-14 04:30:00;2022-10-14 05:00:00;true;61.4;53.8;Sunny;
2022-10-16 19:35:06;2022-10-17 04:39:26;99%;91%;;0;16348;Normal;101.2;Steilacoom;58.9;32659.4;25800.9;653.2;2022-10-17 04:30:00;2022-10-17 05:00:00;true;848.3;54.9;Fair;
2022-10-17 20:22:49;2022-10-18 04:14:18;84%;90%;;0;17991;Normal;101.7;Steilacoom;68.8;28289.0;21782.5;565.8;2022-10-18 04:30:00;2022-10-18 05:00:00;true;1188.7;54.7;Sunny;
2022-10-18 21:28:17;2022-10-19 04:39:27;74%;89%;;0;16255;Normal;102.1;Steilacoom;90.9;25870.2;23455.7;517.4;2022-10-19 04:30:00;2022-10-19 05:00:00;true;1273.5;52.5;Sunny;
2022-10-19 20:11:39;2022-10-20 04:32:45;84%;89%;;0;14967;Normal;102.0;Steilacoom;102.4;30065.7;27760.6;601.3;2022-10-20 04:30:00;2022-10-20 05:00:00;true;869.5;52.5;Partly cloudy;
2022-10-20 19:59:05;2022-10-21 04:37:14;94%;91%;;0;4393;Normal;101.3;Steilacoom;63.0;31088.2;24663.3;621.8;2022-10-21 04:30:00;2022-10-21 05:00:00;true;182.2;52.5;Cloudy;
2022-10-23 19:33:32;2022-10-24 04:39:40;74%;96%;;0;9330;Normal;94.0;Whistler;194.7;32768.2;28289.9;873.8;2022-10-24 04:30:00;2022-10-24 05:00:00;true;334.2;35.4;Rain;
2022-10-24 19:43:41;2022-10-25 04:52:23;74%;97%;;0;15446;Normal;93.6;Whistler;196.2;32922.6;30618.0;658.5;2022-10-25 04:30:00;2022-10-25 05:00:00;true;701.4;32.2;Fog;
2022-10-25 20:04:23;2022-10-26 04:47:28;78%;97%;;0;5743;Normal;93.0;Whistler;163.9;31385.5;26363.8;1255.4;2022-10-26 04:30:00;2022-10-26 05:00:00;true;865.8;36.3;Rain;
2022-10-26 20:09:10;2022-10-27 04:53:49;70%;97%;;91;14958;Normal;93.8;Whistler;209.3;31479.1;24553.7;629.6;2022-10-27 04:30:00;2022-10-27 05:00:00;true;548.9;36.3;Rain;
2022-10-27 19:26:11;2022-10-28 01:00:14;55%;85%;;0;5157;Normal;93.3;Whistler;118.1;20042.6;16501.8;400.9;2022-10-28 02:00:00;2022-10-28 02:00:00;true;531.6;39.7;Rain;
2022-10-30 19:21:03;2022-10-31 04:50:27;98%;67%;;0;14750;Normal;101.1;Steilacoom;66.4;34163.8;26420.0;683.3;2022-10-31 04:30:00;2022-10-31 05:00:00;true;1719.3;52.7;Rain;
2022-10-31 20:05:36;2022-11-01 04:47:48;93%;93%;;0;13621;Normal;100.7;Steilacoom;71.7;31331.8;25692.1;4073.1;2022-11-01 04:30:00;2022-11-01 05:00:00;true;83.1;46.0;Cloudy;
2022-11-01 21:37:12;2022-11-02 04:49:27;79%;90%;;0;10741;Normal;100.3;Steilacoom;60.7;25934.9;22995.7;518.7;2022-11-02 04:30:00;2022-11-02 05:00:00;true;2925.2;41.9;Cloudy;
2022-11-02 20:01:12;2022-11-03 04:52:17;94%;89%;;0;12375;Normal;101.7;Steilacoom;78.3;31864.5;26660.0;1699.4;2022-11-03 04:30:00;2022-11-03 05:00:00;true;638.3;36.7;Partly cloudy;
2022-11-03 20:05:23;2022-11-04 03:01:07;47%;86%;;0;14346;Normal;101.3;Steilacoom;274.5;24944.3;22699.4;498.9;2022-11-04 03:00:00;2022-11-04 03:00:00;true;182.1;43.0;Rain;
2022-11-06 21:45:26;2022-11-07 04:51:23;78%;62%;;0;7867;Normal;99.4;Steilacoom;60.9;25557.5;22831.3;1107.5;2022-11-07 04:30:00;2022-11-07 05:00:00;true;1957.0;39.0;Rain;
2022-11-07 20:05:00;2022-11-08 04:41:38;93%;76%;;0;10187;Normal;100.3;Steilacoom;68.1;30998.6;25212.2;620.0;2022-11-08 04:30:00;2022-11-08 05:00:00;true;1488.3;37.4;Partly cloudy;
2022-11-08 21:18:31;2022-11-09 04:29:15;80%;82%;;0;9412;Normal;101.0;Steilacoom;51.6;25844.7;20503.4;516.9;2022-11-09 04:30:00;2022-11-09 05:00:00;true;1048.5;37.6;Sunny;
2022-11-09 20:22:53;2022-11-10 04:55:40;93%;84%;;0;12670;Normal;102.1;Steilacoom;62.8;30767.4;28511.1;615.3;2022-11-10 04:30:00;2022-11-10 05:00:00;true;129.2;36.1;Partly cloudy;
2022-11-10 20:40:01;2022-11-11 03:01:51;65%;86%;;0;13627;Normal;102.2;Steilacoom;95.8;22910.2;20237.3;1221.9;2022-11-11 03:00:00;2022-11-11 03:00:00;true;271.1;36.7;Partly cloudy;
2022-11-13 19:39:46;2022-11-14 04:45:04;97%;77%;;0;9316;Normal;102.6;Steilacoom;66.8;32717.4;25410.5;981.5;2022-11-14 04:30:00;2022-11-14 05:00:00;true;67.9;38.3;Sunny;
2022-11-14 20:01:15;2022-11-15 04:59:48;91%;95%;;0;13769;Normal;102.6;Steilacoom;102.4;32313.1;28651.0;646.3;2022-11-15 04:30:00;2022-11-15 05:00:00;true;410.7;40.8;Sunny;
2022-11-15 21:33:49;2022-11-16 04:51:03;77%;90%;;0;7714;Normal;103.2;Steilacoom;79.8;26234.0;24310.2;1923.8;2022-11-16 04:30:00;2022-11-16 05:00:00;true;478.7;36.1;Sunny;
2022-11-16 20:23:49;2022-11-17 04:44:01;88%;90%;;0;12266;Normal;102.6;Steilacoom;79.0;30011.7;26510.3;1000.4;2022-11-17 04:30:00;2022-11-17 05:00:00;true;718.0;36.7;Sunny;
2022-11-17 22:12:29;2022-11-18 04:37:36;72%;86%;;0;7766;Normal;102.9;Steilacoom;43.9;23106.5;19255.4;1540.4;2022-11-18 04:30:00;2022-11-18 05:00:00;true;267.9;32.9;Sunny;
2022-11-20 19:10:59;2022-11-20 20:04:38;11%;-54%;;0;0;Normal;102.2;Steilacoom;0.0;3219.2;0.0;0.0;2022-11-21 04:30:00;2022-11-21 05:00:00;false;0.0;32.0;No weather;
2022-11-20 20:16:55;2022-11-21 04:46:26;70%;83%;;60;6655;Normal;102.2;Steilacoom;198.6;30571.5;28329.6;611.4;2022-11-21 04:30:00;2022-11-21 05:00:00;true;798.2;39.2;Cloudy;
2022-11-21 19:59:47;2022-11-22 04:53:50;98%;97%;;0;9157;Normal;101.9;Steilacoom;54.8;32042.8;26061.4;2456.6;2022-11-22 04:30:00;2022-11-22 05:00:00;true;780.9;40.5;Cloudy;
2022-11-22 22:01:17;2022-11-23 03:46:29;59%;85%;;0;8580;Normal;101.8;Steilacoom;91.4;20711.8;16086.2;414.2;2022-11-23 03:45:00;2022-11-23 04:15:00;true;645.0;46.4;Partly cloudy;
2022-11-27 19:03:35;2022-11-28 04:54:56;100%;0%;;0;4032;Normal;100.9;Steilacoom;45.6;35480.4;29921.8;709.6;2022-11-28 04:30:00;2022-11-28 05:00:00;true;2341.1;36.9;Rain;
2022-11-28 20:07:41;2022-11-29 04:43:58;94%;90%;;0;12880;Normal;101.2;Steilacoom;62.4;30976.5;25504.0;1135.8;2022-11-29 04:30:00;2022-11-29 05:00:00;true;929.0;33.4;Partly cloudy;
2022-11-29 21:26:45;2022-11-30 04:58:10;81%;88%;;0;6158;Normal;99.7;Steilacoom;68.6;27085.1;20855.5;1986.2;2022-11-30 04:30:00;2022-11-30 05:00:00;true;1605.5;39.6;Rain;
2022-11-30 19:32:48;2022-12-01 04:53:44;93%;87%;;90;7804;Normal;99.7;Steilacoom;91.2;33656.3;31076.0;673.1;2022-12-01 04:30:00;2022-12-01 05:00:00;true;328.1;33.8;Cloudy;
2022-12-01 04:53:53;2022-12-01 06:00:22;13%;0%;;103;8003;Normal;99.9;Steilacoom;0.0;3988.9;0.0;0.0;2022-12-01 06:00:00;2022-12-01 06:00:00;true;532.3;33.3;Rain;
2022-12-01 19:32:31;2022-12-02 04:38:03;99%;89%;;0;5170;Normal;100.9;Steilacoom;58.2;32731.8;29131.3;654.6;2022-12-02 04:30:00;2022-12-02 05:00:00;true;186.1;27.9;Sunny;
2022-12-02 04:38:19;2022-12-02 05:36:41;12%;0%;;0;5170;Normal;101.3;Steilacoom;0.0;3501.6;0.0;0.0;2022-12-02 05:30:00;2022-12-02 05:30:00;true;0.0;32.2;Cloudy;
2022-12-04 20:49:19;2022-12-05 05:23:55;90%;83%;;56;3839;Normal;101.3;Steilacoom;85.6;30876.3;28612.0;617.5;2022-12-05 04:30:00;2022-12-05 05:00:00;true;435.5;34.2;Cloudy;
2022-12-05 20:43:50;2022-12-06 04:27:42;83%;91%;;0;10633;Normal;101.4;Steilacoom;70.1;27831.6;23564.1;556.6;2022-12-06 04:30:00;2022-12-06 05:00:00;true;1318.9;38.1;Cloudy;
2022-12-06 21:16:20;2022-12-07 04:50:42;81%;92%;;0;8177;Normal;101.8;Steilacoom;75.4;27261.9;22990.9;545.2;2022-12-07 04:30:00;2022-12-07 05:00:00;true;2227.8;40.6;Cloudy;
2022-12-07 20:33:47;2022-12-08 04:55:06;91%;92%;;0;12193;Normal;101.4;Steilacoom;64.5;30079.3;27171.6;601.6;2022-12-08 04:30:00;2022-12-08 05:00:00;true;831.1;43.9;Rain;
2022-12-08 20:56:24;2022-12-09 03:26:41;68%;90%;;0;5812;Normal;101.1;Steilacoom;87.9;23417.8;20061.3;468.4;2022-12-09 04:30:00;2022-12-09 05:00:00;true;315.8;36.7;Partly cloudy;
2022-12-11 21:01:51;2022-12-12 03:47:07;76%;96%;;0;9275;Normal;100.9;Steilacoom;47.4;24316.5;20344.8;2431.6;2022-12-12 04:30:00;2022-12-12 05:00:00;true;75.8;40.1;Cloudy;
2022-12-12 18:44:22;2022-12-13 04:51:10;98%;72%;;0;8878;Normal;101.7;Steilacoom;63.0;36408.5;32282.2;728.2;2022-12-13 04:30:00;2022-12-13 05:00:00;true;1333.2;37.0;Partly cloudy;
2022-12-13 20:59:14;2022-12-14 04:52:45;86%;77%;;0;8661;Normal;102.2;Steilacoom;64.5;28411.3;23581.4;1041.7;2022-12-14 04:30:00;2022-12-14 05:00:00;true;1273.5;38.5;Cloudy;
2022-12-14 20:33:00;2022-12-15 04:22:20;88%;82%;;0;13720;Normal;102.9;Steilacoom;47.5;28160.0;23654.4;563.2;2022-12-15 04:30:00;2022-12-15 05:00:00;true;2357.3;35.8;Sunny;
2022-12-15 20:27:04;2022-12-16 04:28:24;82%;91%;;0;8596;Normal;102.9;Steilacoom;94.5;28879.4;25510.1;577.6;2022-12-16 04:00:00;2022-12-16 04:30:00;true;61.9;34.0;Sunny;
2022-12-18 19:02:18;2022-12-19 04:51:19;67%;85%;;67;14290;Normal;94.0;Whistler;235.3;35341.9;32514.5;706.8;2022-12-19 04:30:00;2022-12-19 05:00:00;true;1247.3;-6.0;Fog;
2022-12-19 20:57:12;2022-12-20 04:36:23;73%;82%;;0;8521;Normal;94.7;Whistler;130.6;27551.4;25163.6;734.7;2022-12-20 04:30:00;2022-12-20 05:00:00;true;1084.8;1.0;Snow;
2022-12-22 19:19:14;2022-12-23 02:08:29;53%;66%;;0;13932;Normal;94.5;Whistler;220.2;24555.0;19889.5;491.1;2022-12-23 02:30:00;2022-12-23 03:00:00;true;95.7;9.3;Snow;
2022-12-26 20:01:02;2022-12-27 04:45:04;97%;0%;;0;7978;Normal;98.7;Steilacoom;52.2;31441.6;26096.6;1886.5;2022-12-27 04:30:00;2022-12-27 05:00:00;true;1019.9;47.5;Rain;
2022-12-27 21:44:40;2022-12-28 03:33:55;63%;76%;;0;6652;Normal;99.6;Steilacoom;65.7;20955.0;17462.5;419.1;2022-12-28 04:30:00;2022-12-28 05:00:00;true;511.8;42.4;Cloudy;
2022-12-28 20:19:01;2022-12-29 04:51:54;95%;76%;;0;19680;Normal;100.5;Steilacoom;52.0;30773.0;26875.1;615.5;2022-12-29 04:30:00;2022-12-29 05:00:00;true;683.2;39.4;Cloudy;
2022-12-29 19:55:03;2022-12-30 04:38:30;93%;83%;;87;3457;Normal;99.7;Steilacoom;74.2;31407.6;25126.1;1046.9;2022-12-30 04:30:00;2022-12-30 05:00:00;true;183.1;45.3;Rain;
2022-12-31 21:55:05;2023-01-01 06:19:49;88%;82%;;0;8727;Normal;101.3;Steilacoom;82.9;30283.9;25640.4;605.7;2023-01-01 06:00:00;2023-01-01 06:30:00;true;1546.7;39.6;Fog;
2023-01-02 20:16:15;2023-01-03 04:46:24;93%;73%;;0;20929;Normal;100.3;Steilacoom;59.3;30608.7;27547.8;2448.7;2023-01-03 04:30:00;2023-01-03 05:00:00;true;1174.5;37.8;Cloudy;
2023-01-03 21:24:16;2023-01-04 04:57:46;84%;81%;;0;6052;Normal;100.9;Steilacoom;49.0;27210.2;22584.5;2176.8;2023-01-04 04:30:00;2023-01-04 05:00:00;true;1654.6;39.7;Cloudy;
2023-01-04 21:33:58;2023-01-05 03:56:05;71%;90%;;0;10176;Normal;99.5;Steilacoom;49.5;22926.9;18800.1;458.5;2023-01-05 04:30:00;2023-01-05 05:00:00;true;2450.2;45.1;Cloudy;
2023-01-05 20:06:25;2023-01-06 04:54:56;94%;86%;;86;5738;Normal;100.4;Steilacoom;76.0;31711.2;28751.5;634.2;2023-01-06 04:30:00;2023-01-06 05:00:00;true;1549.8;47.8;Cloudy;
2023-01-08 19:49:55;2023-01-09 04:33:28;95%;95%;;0;9771;Normal;100.6;Steilacoom;60.1;31412.8;25549.1;733.0;2023-01-09 04:30:00;2023-01-09 05:00:00;true;879.4;44.2;Partly cloudy;
2023-01-09 20:48:39;2023-01-10 05:45:00;100%;82%;;0;9605;Normal;99.2;Lacey;15.8;32181.1;30035.7;643.6;2023-01-10 05:30:00;2023-01-10 06:00:00;true;0.0;45.3;Cloudy;
2023-01-10 21:49:58;2023-01-11 04:55:26;75%;83%;;0;5984;Normal;100.1;Steilacoom;77.4;25527.4;22379.0;510.5;2023-01-11 04:30:00;2023-01-11 05:00:00;true;2956.3;40.1;Partly cloudy;
2023-01-11 20:06:39;2023-01-12 04:39:18;93%;83%;;0;5081;Normal;100.7;Steilacoom;61.2;30759.7;23787.5;2665.8;2023-01-12 04:30:00;2023-01-12 05:00:00;true;108.8;44.1;Rain;
2023-01-12 19:46:56;2023-01-13 04:50:57;99%;88%;;0;3617;Normal;100.7;Steilacoom;55.8;32640.8;26003.8;652.8;2023-01-13 04:30:00;2023-01-13 05:00:00;true;1093.7;50.5;Rain;
2023-01-17 21:17:13;2023-01-18 04:45:24;71%;0%;;0;12015;Normal;93.1;Whistler;129.3;26891.3;22050.8;4213.0;2023-01-18 04:30:00;2023-01-18 05:00:00;true;943.1;34.9;Rain;
2023-01-18 20:19:05;2023-01-19 03:45:46;72%;84%;;0;13534;Normal;93.5;Whistler;119.1;26800.2;21529.5;1161.3;2023-01-19 04:30:00;2023-01-19 05:00:00;true;269.0;28.8;Fog;
2023-01-19 18:48:13;2023-01-20 01:50:53;69%;78%;;77;5236;Normal;95.0;Whistler;117.0;25360.5;21979.1;507.2;2023-01-20 02:00:00;2023-01-20 02:30:00;true;673.3;27.0;Cloudy;
2023-01-22 20:04:22;2023-01-23 04:38:39;95%;66%;;0;7707;Normal;102.9;Steilacoom;52.2;30857.7;28080.5;1542.9;2023-01-23 04:30:00;2023-01-23 05:00:00;true;81.5;33.3;Cloudy;
2023-01-23 20:11:17;2023-01-24 03:33:02;74%;90%;;0;10907;Normal;103.0;Steilacoom;106.1;26505.0;22352.5;530.1;2023-01-24 04:30:00;2023-01-24 05:00:00;true;1331.0;36.3;Fair;
2023-01-24 21:21:03;2023-01-25 04:57:03;81%;84%;;0;5244;Normal;103.4;Steilacoom;71.9;27360.2;20337.8;1459.2;2023-01-25 04:30:00;2023-01-25 05:00:00;true;0.0;43.5;Cloudy;
2023-01-25 20:45:52;2023-01-26 04:32:57;87%;87%;;0;12416;Normal;103.6;Steilacoom;49.8;28025.2;24288.5;560.5;2023-01-26 04:30:00;2023-01-26 05:00:00;true;2034.3;38.8;Fog;
2023-01-26 20:33:43;2023-01-27 04:41:41;91%;89%;;0;2707;Normal;102.8;Steilacoom;49.0;29278.5;24886.7;585.6;2023-01-27 04:30:00;2023-01-27 05:00:00;true;474.0;44.2;Rain;
2023-01-29 20:29:44;2023-01-30 04:45:50;95%;99%;;0;11870;Normal;102.8;Steilacoom;32.6;29766.0;24308.9;1786.0;2023-01-30 04:30:00;2023-01-30 05:00:00;true;66.7;26.1;Sunny;
2023-01-30 20:21:41;2023-01-31 04:38:57;96%;98%;;0;10631;Normal;102.4;Steilacoom;27.5;29835.6;24166.9;1889.6;2023-01-31 04:30:00;2023-01-31 05:00:00;true;0.0;30.4;Cloudy;
2023-01-31 21:20:18;2023-02-01 04:35:35;81%;95%;;0;6874;Normal;101.8;Steilacoom;49.9;26117.1;22460.7;1305.9;2023-02-01 04:30:00;2023-02-01 05:00:00;true;437.8;33.1;Cloudy;
2023-02-01 20:26:05;2023-02-02 04:25:42;88%;93%;;90;13210;Normal;101.7;Steilacoom;55.6;28777.0;23117.5;2110.3;2023-02-02 04:30:00;2023-02-02 05:00:00;true;722.2;31.3;Partly cloudy;
2023-02-02 20:07:01;2023-02-03 02:27:16;67%;88%;;82;6053;Normal;101.4;Steilacoom;79.5;22815.3;18556.5;456.3;2023-02-03 02:30:00;2023-02-03 03:00:00;true;306.4;32.4;Cloudy;
2023-02-05 19:16:02;2023-02-06 02:48:29;87%;90%;;0;0;Normal;101.6;Steilacoom;31.8;27147.7;23166.1;543.0;2023-02-06 04:30:00;2023-02-06 05:00:00;true;183.8;42.4;Partly cloudy;
2023-02-06 03:28:48;2023-02-06 04:54:50;17%;0%;;0;8266;Normal;102.5;Steilacoom;0.0;5161.9;0.0;0.0;2023-02-06 04:45:00;2023-02-06 04:45:00;true;65.5;41.9;Cloudy;
2023-02-06 20:28:24;2023-02-07 04:57:34;99%;72%;;0;14877;Normal;102.3;Steilacoom;25.2;30550.9;24440.7;1731.2;2023-02-07 04:30:00;2023-02-07 05:00:00;true;205.3;46.8;Rain;
2023-02-07 21:27:17;2023-02-08 04:54:04;73%;82%;;0;7279;Normal;102.2;Steilacoom;113.4;26806.8;23768.7;804.2;2023-02-08 04:30:00;2023-02-08 05:00:00;true;493.3;39.2;Partly cloudy;
2023-02-08 04:54:21;2023-02-08 05:31:30;8%;0%;;0;7327;Normal;102.7;Steilacoom;0.0;2228.1;0.0;0.0;2023-02-08 05:30:00;2023-02-08 05:30:00;true;0.0;36.7;Sunny;
2023-02-08 21:02:36;2023-02-09 04:58:59;91%;86%;;0;13565;Normal;102.8;Steilacoom;32.7;28583.0;25915.3;571.7;2023-02-09 04:30:00;2023-02-09 05:00:00;true;331.0;40.3;Cloudy;
2023-02-09 21:00:38;2023-02-10 04:33:37;81%;94%;;0;4533;Normal;101.4;Steilacoom;41.4;27179.2;23555.3;1449.6;2023-02-10 04:30:00;2023-02-10 05:00:00;true;399.1;44.8;Rain;
2023-02-12 21:13:12;2023-02-13 04:48:14;82%;96%;;0;14986;Normal;101.2;Steilacoom;33.9;27301.7;22296.4;546.0;2023-02-13 04:30:00;2023-02-13 05:00:00;true;441.2;45.0;Rain;
2023-02-13 19:55:15;2023-02-14 04:28:16;92%;86%;;0;7471;Normal;100.7;Steilacoom;34.1;30780.9;24624.7;1333.8;2023-02-14 04:30:00;2023-02-14 05:00:00;true;825.7;37.8;Cloudy;
2023-02-14 21:59:41;2023-02-15 04:50:10;75%;83%;;0;7738;Normal;102.4;Steilacoom;28.0;24629.4;21099.2;492.6;2023-02-15 04:30:00;2023-02-15 05:00:00;true;219.4;30.2;Sunny;
2023-02-15 20:36:35;2023-02-16 04:49:39;87%;85%;;0;16518;Normal;102.3;Steilacoom;32.2;29583.6;21990.5;591.7;2023-02-16 04:30:00;2023-02-16 05:00:00;true;270.7;31.8;Cloudy;
2023-02-16 21:32:44;2023-02-17 04:40:54;68%;86%;;0;6473;Normal;101.9;Steilacoom;42.3;25689.8;19524.3;1370.1;2023-02-17 04:30:00;2023-02-17 05:00:00;true;490.1;40.8;Partly cloudy;
2023-02-19 20:21:25;2023-02-20 04:45:56;69%;89%;;0;11815;Normal;94.0;Whistler;115.2;30271.0;26033.1;1210.8;2023-02-20 04:30:00;2023-02-20 05:00:00;true;81.0;32.9;Fog;
2023-02-21 17:59:41;2023-02-22 02:06:27;70%;58%;;0;14250;Normal;92.4;Whistler;115.8;29206.2;23851.7;1363.0;2023-02-22 02:00:00;2023-02-22 02:00:00;true;661.5;17.2;Cloudy;
2023-02-22 20:26:26;2023-02-23 04:39:21;88%;58%;;0;5939;Normal;99.8;Steilacoom;41.7;29574.3;25631.1;788.6;2023-02-23 04:30:00;2023-02-23 05:00:00;true;644.8;30.7;Snow;
2023-02-23 20:09:20;2023-02-24 04:51:04;95%;77%;;0;13555;Normal;101.0;Steilacoom;34.4;31304.5;26295.8;626.1;2023-02-24 04:30:00;2023-02-24 05:00:00;true;317.9;25.5;Sunny;
2023-02-26 19:38:55;2023-02-27 03:39:29;86%;86%;;0;20010;Normal;100.4;Steilacoom;41.1;28834.2;24220.7;576.7;2023-02-27 04:30:00;2023-02-27 05:00:00;true;157.6;33.4;Cloudy;
2023-02-27 20:18:15;2023-02-28 04:18:22;86%;89%;;61;8647;Normal;99.1;Steilacoom;38.4;28806.5;24389.5;576.1;2023-02-28 04:30:00;2023-02-28 05:00:00;true;43.4;34.3;Cloudy;
2023-02-28 21:36:28;2023-03-01 04:49:28;80%;87%;;0;5022;Normal;100.5;Steilacoom;28.0;25980.1;22516.1;866.0;2023-03-01 04:30:00;2023-03-01 05:00:00;true;353.1;35.2;Sunny;
2023-03-01 21:08:05;2023-03-02 04:39:46;79%;90%;;0;9957;Normal;101.6;Steilacoom;43.0;27101.1;26017.0;1084.0;2023-03-02 04:30:00;2023-03-02 05:00:00;true;482.0;37.4;Cloudy;
2023-03-02 21:36:08;2023-03-03 04:46:08;78%;92%;;0;5351;Normal;101.4;Steilacoom;34.8;25800.2;22360.2;516.0;2023-03-03 04:30:00;2023-03-03 05:00:00;true;300.1;34.3;Partly cloudy;
2023-03-05 19:23:33;2023-03-06 04:54:14;97%;80%;;0;12886;Normal;100.7;Steilacoom;35.0;34241.4;30132.5;684.8;2023-03-06 04:30:00;2023-03-06 05:00:00;true;173.6;34.9;Cloudy;
2023-03-06 20:33:15;2023-03-07 03:52:50;80%;82%;;0;10164;Normal;101.3;Steilacoom;31.1;26374.6;23473.4;527.5;2023-03-07 04:30:00;2023-03-07 05:00:00;true;373.8;34.5;Cloudy;
2023-03-07 21:05:59;2023-03-08 04:38:22;84%;85%;;0;4138;Normal;101.2;Steilacoom;26.3;27143.0;23976.3;542.9;2023-03-08 04:30:00;2023-03-08 05:00:00;true;0.0;34.2;Cloudy;
2023-03-08 20:33:30;2023-03-09 04:25:33;84%;88%;;0;10213;Normal;101.2;Steilacoom;34.9;28323.0;23602.5;566.5;2023-03-09 04:30:00;2023-03-09 05:00:00;true;30.3;32.5;Partly cloudy;
2023-03-09 20:31:15;2023-03-10 04:47:20;85%;93%;;0;5592;Normal;99.4;Steilacoom;44.8;29764.4;24506.1;595.3;2023-03-10 04:30:00;2023-03-10 05:00:00;true;156.1;42.8;Cloudy;
2023-03-10 20:24:58;2023-03-11 04:36:47;90%;96%;;0;6683;Normal;100.4;Steilacoom;30.0;29508.8;22033.2;590.2;2023-03-11 04:30:00;2023-03-11 05:00:00;true;99.7;40.3;Cloudy;
2023-03-12 20:21:50;2023-03-13 04:24:28;61%;94%;;0;5560;Normal;100.2;Steilacoom;104.5;28958.0;24228.2;579.2;2023-03-13 04:30:00;2023-03-13 05:00:00;true;616.8;45.1;Rain;
2023-03-13 23:15:22;2023-03-14 05:26:41;68%;74%;;0;15930;Normal;100.8;Steilacoom;29.6;22279.6;16709.7;1188.2;2023-03-14 05:15:00;2023-03-14 05:45:00;true;249.4;36.3;Fair;
2023-03-14 21:43:27;2023-03-15 04:53:25;76%;71%;;0;6375;Normal;100.4;Steilacoom;37.4;25797.6;21842.0;516.0;2023-03-15 04:30:00;2023-03-15 05:00:00;true;158.7;37.2;Fair;
2023-03-15 21:16:02;2023-03-16 04:53:29;79%;79%;;0;7215;Normal;102.2;Steilacoom;42.5;27447.1;22598.1;548.9;2023-03-16 04:30:00;2023-03-16 05:00:00;true;383.4;35.8;Partly cloudy;
2023-03-16 21:40:44;2023-03-17 04:52:29;74%;92%;;0;5132;Normal;101.7;Steilacoom;44.2;25905.1;21933.0;604.5;2023-03-17 04:30:00;2023-03-17 05:00:00;true;376.3;37.8;Sunny;
2023-03-19 19:20:47;2023-03-20 04:53:12;51%;80%;;0;15679;Normal;92.7;Whistler;192.9;34344.6;29192.9;686.9;2023-03-20 04:30:00;2023-03-20 05:00:00;true;273.1;35.4;Cloudy;
2023-03-20 19:46:35;2023-03-21 04:43:30;80%;95%;;0;16199;Normal;93.0;Whistler;92.3;32215.0;28993.5;644.3;2023-03-21 04:30:00;2023-03-21 05:00:00;true;64.2;35.1;Rain;
2023-03-21 20:44:37;2023-03-22 04:57:20;72%;93%;;0;12555;Normal;93.1;Whistler;101.3;29562.3;23846.9;1576.7;2023-03-22 04:30:00;2023-03-22 05:00:00;true;139.5;31.3;Sunny;
2023-03-22 20:17:28;2023-03-23 01:30:14;44%;84%;;0;18049;Normal;93.1;Whistler;114.7;18765.3;14887.1;1000.8;2023-03-23 02:00:00;2023-03-23 02:00:00;true;198.7;31.8;Sunny;
2023-03-23 19:59:18;2023-03-24 04:48:52;95%;76%;;0;4023;Normal;101.4;Steilacoom;41.0;31773.7;24465.7;635.5;2023-03-24 04:30:00;2023-03-24 05:00:00;true;0.0;38.1;Cloudy;
2023-03-24 20:29:05;2023-03-25 05:00:56;89%;77%;;0;15996;Normal;101.9;Steilacoom;49.0;30710.5;27025.3;614.2;2023-03-25 04:30:00;2023-03-25 05:00:00;true;29.4;37.4;Cloudy;
2023-03-25 20:07:18;2023-03-26 03:24:02;78%;83%;;0;7474;Normal;102.1;Steilacoom;39.7;26204.5;19915.5;1310.2;2023-03-26 04:00:00;2023-03-26 04:00:00;true;207.4;36.0;Fair;
2023-03-26 22:31:05;2023-03-27 08:04:59;90%;73%;;0;11415;Normal;101.3;Honolulu;64.7;34433.6;31678.9;688.7;2023-03-27 08:00:00;2023-03-27 08:30:00;true;0.0;73.0;Partly cloudy;
